id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license,date
4979605,Rental unit in Cable Beach · ★4.98 · 1 bedroom · 1 bed · 1 bath,25670824,Murray,,BROOME,-17.92189,122.21883,Entire home/apt,166.0,1,51,2018-09-24,0.48,1,38,0,,2023-12-23
5146636,Rental unit in Gnarabup  · ★4.79 · 1 bedroom · 1 bed · 1 bath,26609731,Denise,,AUGUSTA-MARGARET RIVER,-33.99168,114.99281,Entire home/apt,290.0,2,247,2023-12-03,2.3,2,71,29,,2023-12-23
4988755,Home in Kalgoorlie · ★4.61 · 1 bedroom · 1 bed · 3 shared baths,25716698,Karissa,,KALGOORLIE-BOULDER,-30.74633,121.46518,Private room,55.0,3,109,2023-01-27,1.11,3,12,2,,2023-12-23
4998230,Townhouse in West Busselton · ★4.90 · 1 bedroom · 1 bed · 1 private bath,1617651,Debra,,BUSSELTON,-33.65158,115.33329,Private room,112.0,2,124,2023-12-04,1.77,1,39,18,,2023-12-23
5153825,Home in Gnarabup · ★4.91 · 4 bedrooms · 5 beds · 3.5 baths,24929039,Michael,,AUGUSTA-MARGARET RIVER,-33.99386,114.99953,Entire home/apt,450.0,3,231,2023-12-04,2.17,1,262,25,,2023-12-23
5000306,Home in Perth · ★4.48 · 6 bedrooms · 6 beds · 3.5 baths,21956319,Dean,,VINCENT,-31.94285,115.86965,Entire home/apt,460.0,5,111,2023-12-09,1.05,1,0,20,,2023-12-23
5154848,Home in Mount Lawley · ★4.84 · 4 bedrooms · 5 beds · 2.5 baths,3925559,Lina,,STIRLING,-31.92293,115.87998,Entire home/apt,151.0,4,143,2023-12-11,1.33,2,264,18,,2023-12-23
5184943,Rental unit in Bunbury · ★4.93 · 1 bedroom · 1 bed · 1 bath,25679731,Kay,,BUNBURY,-33.32701284401993,115.64367569983008,Entire home/apt,139.0,3,14,2023-12-21,1.61,2,323,14,,2023-12-23
5185803,Cottage in Augusta · ★4.90 · 2 bedrooms · 2 beds · 1 bath,26824834,Sally,,AUGUSTA-MARGARET RIVER,-34.28638,115.1424,Entire home/apt,210.0,2,141,2023-10-01,1.31,2,210,4,,2023-12-23
5015857,Home in Margaret River · ★4.93 · 1 bedroom · 1 bed · 1 private bath,8543906,Will,,AUGUSTA-MARGARET RIVER,-33.94712,115.07782,Private room,174.0,2,108,2023-12-17,3.56,1,62,42,,2023-12-23
5213324,Farm stay in Albany  · ★4.99 · 3 bedrooms · 4 beds · 2 baths,26970653,Susanne,,ALBANY,-35.01421,117.71331,Entire home/apt,364.0,2,169,2023-10-23,1.57,1,71,16,,2023-12-23
5043487,Townhouse in Castletown · ★4.52 · 5 bedrooms · 9 beds · 2 baths,26038467,Kimdelia,,ESPERANCE,-33.84117,121.90358,Entire home/apt,344.0,2,71,2023-10-07,0.67,1,257,3,,2023-12-23
5050983,"Home in Cable Beach, Broome  · ★4.69 · 3 bedrooms · 6 beds · 1 bath",25978079,Anne,,BROOME,-17.97411,122.21342,Entire home/apt,250.0,3,74,2023-09-16,0.7,1,62,7,,2023-12-23
5215648,Rental unit in South Perth · ★4.65 · 1 bedroom · 2 beds · 1 private bath,12038993,Le,,SOUTH PERTH,-31.97867,115.87041,Private room,156.0,1,20,2023-07-03,0.19,2,364,3,,2023-12-23
5216768,Home in Middle Swan · ★4.58 · 3 bedrooms · 4 beds · 1 bath,24564288,Darren,,SWAN,-31.86552,116.03101,Entire home/apt,,1,106,2023-10-19,1.06,5,0,21,,2023-12-23
5061392,Loft in Margaret River · ★4.94 · 1 bedroom · 1 bed · 1 bath,25711964,Gillian,,AUGUSTA-MARGARET RIVER,-33.99396,114.99829,Entire home/apt,196.0,2,470,2023-12-04,4.43,2,0,46,,2023-12-23
5221864,Home in Guilderton · ★4.47 · 3 bedrooms · 7 beds · 2 baths,27019744,Marcus,,GINGIN,-31.3468,115.51037,Entire home/apt,350.0,2,19,2023-06-05,0.21,1,0,1,,2023-12-23
5221981,Guest suite in CARINE · ★4.89 · 1 bedroom · 2 beds · 1.5 baths,5394051,Maureen,,STIRLING,-31.85535,115.79428,Entire home/apt,95.0,1,253,2023-09-29,2.44,1,160,23,,2023-12-23
5064660,Aparthotel in Fremantle · ★4.72 · 3 bedrooms · 4 beds,26153787,Julie,,FREMANTLE,-32.06073,115.74039,Hotel room,299.0,3,280,2023-12-07,2.6,1,240,34,,2023-12-23
5222834,Rental unit in Cable Beach · ★4.72 · 3 bedrooms · 5 beds · 2 baths,7040169,Prue,,BROOME,-17.93383,122.21458,Entire home/apt,550.0,6,53,2023-07-23,0.51,2,1,1,,2023-12-23
5231195,Guesthouse in Margaret River · ★4.97 · 1 bedroom · 1 bed · 1 bath,20050779,Fabia,,AUGUSTA-MARGARET RIVER,-33.94104,115.06172,Entire home/apt,209.0,2,199,2023-10-27,1.85,2,46,19,,2023-12-23
5070682,Home in South Fremantle · ★4.87 · 3 bedrooms · 5 beds · 1 bath,8582508,Narelle,,FREMANTLE,-32.07537,115.75379,Entire home/apt,,2,120,2020-02-10,1.11,1,0,0,,2023-12-23
5233821,Home in South Carnarvon · ★5.0 · 3 bedrooms · 3 beds · 1 bath,27087153,Liana,,CARNARVON,-24.89005,113.65637,Entire home/apt,300.0,3,33,2023-08-07,0.34,1,64,4,,2023-12-23
5096092,Guest suite in Bunbury · ★4.94 · 1 bedroom · 1 bed · 1 bath,25679731,Kay,,BUNBURY,-33.32799,115.64298,Entire home/apt,124.0,2,242,2023-11-29,2.26,2,1,48,,2023-12-23
5096552,Bed and breakfast in Nannup · ★4.81 · 1 bedroom · 1 bed · 1 private bath,26335136,Susan,,NANNUP,-33.97366,115.76051,Private room,140.0,1,102,2023-11-30,1.0,3,311,12,,2023-12-23
5272338,Bungalow in Broome · ★4.98 · 1 bedroom · 1 bed · 1 bath,7603677,Felicity,,BROOME,-17.96319,122.22646,Entire home/apt,269.0,5,93,2023-08-21,0.86,2,141,9,,2023-12-23
5116118,Guest suite in Palmyra · ★4.80 · 1 bedroom · 1 bed · 1 private bath,26436577,Noel,,MELVILLE,-32.03981,115.78278,Private room,50.0,2,422,2023-12-22,6.24,1,92,72,,2023-12-23
5272933,Home in Prevelly · ★4.82 · 4 bedrooms · 4 beds · 3 baths,5373199,Jana,,AUGUSTA-MARGARET RIVER,-33.97793,114.99204,Entire home/apt,855.0,1,57,2023-11-20,0.55,26,173,7,,2023-12-23
5272972,Home in Gnarabup · ★4.64 · 4 bedrooms · 5 beds · 2 baths,5373199,Jana,,AUGUSTA-MARGARET RIVER,-33.99437,114.9964,Entire home/apt,949.0,1,123,2023-12-04,1.15,26,217,11,,2023-12-23
5273035,Home in Gracetown · ★4.44 · 3 bedrooms · 5 beds · 2 baths,5373199,Jana,,AUGUSTA-MARGARET RIVER,-33.86559,114.98843,Entire home/apt,687.0,1,41,2023-12-06,0.42,26,238,6,,2023-12-23
5273330,Home in Margaret River · ★4.61 · 4 bedrooms · 5 beds · 2 baths,5373199,Jana,,AUGUSTA-MARGARET RIVER,-33.95765,115.03836,Entire home/apt,799.0,1,36,2023-10-16,0.36,26,244,8,,2023-12-23
5273387,Home in Gracetown · ★4.42 · 4 bedrooms · 7 beds · 2 baths,5373199,Jana,,AUGUSTA-MARGARET RIVER,-33.86809,114.98822,Entire home/apt,698.0,1,48,2023-12-07,0.45,26,218,7,,2023-12-23
5298689,Rental unit in Margaret River · ★4.67 · Studio · 2 beds · 0 baths,27446117,Cathy,,AUGUSTA-MARGARET RIVER,-33.95467,115.07735,Entire home/apt,468.0,2,258,2023-12-18,2.4,4,335,12,,2023-12-23
5117375,Rental unit in Prevelly · ★4.82 · 1 bedroom · 1 bed · 1 bath,2985827,Rosemary,,AUGUSTA-MARGARET RIVER,-33.97817,114.99221,Entire home/apt,250.0,2,189,2023-11-29,1.75,3,1,22,,2023-12-23
5330377,Home in Mandurah · ★4.80 · 3 bedrooms · 4 beds · 2 baths,27624424,Paola,,MANDURAH,-32.53193,115.72923,Entire home/apt,123.0,2,153,2023-12-19,2.12,2,284,28,,2023-12-23
5341232,Home in South Fremantle · ★4.70 · 1 bedroom · 1 bed · 1.5 baths,3161391,Michael,,FREMANTLE,-32.06844,115.75729,Entire home/apt,210.0,3,43,2023-12-09,0.68,12,290,15,,2023-12-23
5347988,Townhouse in Subiaco · ★4.85 · 3 bedrooms · 3 beds · 1.5 baths,27681146,Alana,,SUBIACO,-31.94671,115.83011,Entire home/apt,185.0,3,220,2023-12-15,2.05,1,18,29,,2023-12-23
5118655,Home in Fremantle · ★4.95 · 2 bedrooms · 2 beds · 1 bath,26453600,Rina,,FREMANTLE,-32.04533,115.75461,Entire home/apt,170.0,3,144,2023-12-02,1.33,1,255,15,,2023-12-23
5118771,Condo in Mandurah · ★4.64 · 2 bedrooms · 5 beds · 1 bath,23753217,Susan,,MANDURAH,-32.52396,115.7269,Entire home/apt,126.0,3,73,2023-11-27,0.71,2,325,4,,2023-12-23
5126871,Rental unit in Margaret River · ★4.70 · 1 bedroom · 1 bed · 1 bath,2985827,Rosemary,,AUGUSTA-MARGARET RIVER,-33.96138,114.98159,Entire home/apt,265.0,2,156,2023-12-02,1.45,3,329,21,,2023-12-23
5390275,Home in Ashby · ★4.67 · 3 bedrooms · 3 beds · 2.5 baths,27941534,Yvonne,,WANNEROO,-31.74074,115.7966,Entire home/apt,220.0,3,3,2023-05-01,0.08,1,266,1,,2023-12-23
5397518,Guesthouse in Dwellingup · ★4.92 · 2 bedrooms · 4 beds · 1 bath,17343436,Vanessa,,MURRAY,-32.74491,116.09457,Entire home/apt,266.0,2,344,2023-12-20,3.24,1,1,37,,2023-12-23
5127751,Rental unit in Margaret River · ★4.70 · 3 bedrooms · 4 beds · 2 baths,2985827,Rosemary,,AUGUSTA-MARGARET RIVER,-33.97823,114.99188,Entire home/apt,400.0,2,109,2023-11-23,1.01,3,316,10,,2023-12-23
5414813,Home in Kalbarri · ★4.75 · 3 bedrooms · 4 beds · 1 bath,28069907,Danny And Sue,,NORTHAMPTON,-27.7032,114.16929,Entire home/apt,147.0,3,209,2023-11-03,1.98,1,261,22,,2023-12-23
5866267,Guesthouse in Darlington · ★4.92 · 1 bedroom · 1 bed · 1 bath,30460569,Hayden,,MUNDARING,-31.91789,116.06611,Entire home/apt,125.0,2,152,2023-12-08,1.96,1,1,33,,2023-12-23
5435825,Aparthotel in Kalbarri · ★4.51 · 1 bedroom · 2 beds · 1 private bath,28075989,Kalbarri Seafront Villas,,NORTHAMPTON,-27.70636,114.16768,Hotel room,235.0,2,51,2023-11-09,0.84,1,323,7,,2023-12-23
5875340,Home in Quinns Rocks · ★4.71 · 4 bedrooms · 5 beds · 2.5 baths,27018407,The Break,,WANNEROO,-31.66129,115.69862,Entire home/apt,360.0,7,31,2023-12-10,0.3,5,268,4,,2023-12-23
5875548,Home in Quinns Rocks · ★4.56 · 4 bedrooms · 6 beds · 2.5 baths,27018407,The Break,,WANNEROO,-31.65923,115.69377,Entire home/apt,395.0,7,18,2023-11-24,0.18,5,317,2,,2023-12-23
5876087,Cottage in West Busselton · ★4.85 · 3 bedrooms · 4 beds · 1 bath,23320658,Louise,,BUSSELTON,-33.65151,115.33625,Entire home/apt,400.0,2,124,2023-10-03,1.18,4,290,16,,2023-12-23
5440566,Guest suite in Mosman Park · ★4.97 · Studio · 1 bed · 1 bath,9204328,Warwick & Melanie,,MOSMAN PARK,-32.01392,115.76832,Entire home/apt,147.0,2,37,2023-11-19,0.35,1,63,10,,2023-12-23
5447100,Rental unit in South Fremantle · ★4.94 · 2 bedrooms · 2 beds · 1 bath,1107085,Celeste,,FREMANTLE,-32.06951,115.75336,Entire home/apt,150.0,5,16,2023-06-24,0.2,1,46,1,,2023-12-23
5448442,Home in Busselton · ★4.55 · 4 bedrooms · 5 beds · 2 baths,28262632,Brad,,BUSSELTON,-33.64471,115.36512,Entire home/apt,350.0,1,110,2023-12-09,1.03,1,228,10,,2023-12-23
5890485,Home in Denmark · ★4.61 · 3 bedrooms · 5 beds · 2 baths,29795033,Keith,,DENMARK,-34.98451,117.34687,Entire home/apt,250.0,3,56,2023-12-21,0.53,1,211,4,,2023-12-23
5482061,Rental unit in Perth North · ★4.56 · 1 bedroom · 1 bath,2479925,El,,JOONDALUP,-31.76653,115.78982,Entire home/apt,204.0,2,55,2023-11-24,0.53,1,345,18,,2023-12-23
5493487,Home in Dunsborough · ★4.89 · 3 bedrooms · 4 beds · 2 baths,28487303,Brian,,BUSSELTON,-33.64486,115.08639,Entire home/apt,324.0,7,27,2023-10-06,0.26,1,225,4,,2023-12-23
5894955,Cottage in Denmark  · ★4.74 · 2 bedrooms · 3 beds · 1 bath,30616100,Annie,,DENMARK,-34.98584,117.36088,Entire home/apt,163.0,3,187,2023-04-25,1.8,2,139,2,,2023-12-23
5895049,Rental unit in Bunbury · ★4.80 · 2 bedrooms · 3 beds · 1 bath,13721542,Jo,,BUNBURY,-33.33087,115.63102,Entire home/apt,185.0,2,61,2023-11-29,0.58,1,300,9,,2023-12-23
5513062,Villa in Yallingup · ★4.94 · 1 bedroom · 1 bed · 1.5 baths,26243568,Shelley,,BUSSELTON,-33.65525,115.03558,Entire home/apt,321.0,2,198,2023-12-18,2.39,1,88,25,,2023-12-23
5919520,Earthen home in Margaret River · ★4.80 · 3 bedrooms · 3 beds · 1 private bath,30741434,Rachael,,AUGUSTA-MARGARET RIVER,-33.95674,115.07937,Private room,112.0,1,1007,2023-12-20,9.63,1,285,143,,2023-12-23
5931662,Home in Broome · ★4.87 · 2 bedrooms · 2 beds · 2 baths,12269875,Trish,,BROOME,-17.96252,122.23484,Entire home/apt,295.0,2,85,2023-11-19,0.83,6,180,11,,2023-12-23
5513586,Home in Manjimup · ★4.92 · 2 bedrooms · 5 beds · 1 bath,17236112,Petrina,,MANJIMUP,-34.36996,116.27932,Entire home/apt,197.0,3,146,2023-12-21,1.51,2,320,33,,2023-12-23
5525908,Rental unit in Perth · ★4.73 · 1 bedroom · 1 bed · 1 bath,26286098,Anna,,PERTH,-31.94905,115.86392,Entire home/apt,199.0,5,150,2023-11-18,1.4,7,333,10,,2023-12-23
5526896,Hotel in York · ★4.10 · 1 bedroom · 2 beds · 1 private bath,28664367,Kerry,,YORK,-31.89225,116.76762,Private room,187.0,1,21,2023-06-11,0.24,4,159,1,,2023-12-23
5933718,Home in West Beach · ★4.46 · 2 bedrooms · 4 beds · 1 private bath,30333343,Wendy,,ESPERANCE,-33.87229,121.88947,Private room,200.0,2,39,2023-12-20,0.38,1,337,6,,2023-12-23
5539217,Home in Floreat · 5 bedrooms · 5 beds · 3 baths,10267526,Darren,,CAMBRIDGE,-31.92886,115.79025,Entire home/apt,600.0,14,0,,,1,329,0,,2023-12-23
5935917,Home in Broome · ★4.90 · 1 bedroom · 1 bed · 1 shared bath,7603677,Felicity,,BROOME,-17.9624,122.22675,Private room,126.0,1,20,2023-08-09,0.19,2,32,5,,2023-12-23
5541515,Farm stay in Margaret River · 1 bedroom · 1 bed · 1 private bath,26202426,James,,AUGUSTA-MARGARET RIVER,-33.98452,115.02826,Private room,260.0,2,1,2018-06-04,0.01,1,325,0,,2023-12-23
5936258,Guest suite in Cable Beach · ★4.93 · 1 bedroom · 1 bed · 1 private bath,30822802,Mardi,,BROOME,-17.95444,122.21734,Private room,200.0,2,192,2023-10-05,1.84,1,167,10,,2023-12-23
5948361,Home in Prevelly · ★4.95 · 3 bedrooms · 3 beds · 2 baths,30882386,Karen,,AUGUSTA-MARGARET RIVER,-33.97885,114.99524,Entire home/apt,1786.0,3,21,2023-11-20,0.25,1,288,8,,2023-12-23
5552538,Rental unit in Margaret River · ★4.78 · 1 bedroom · 1 bed · 1 bath,5913406,Jansé,,AUGUSTA-MARGARET RIVER,-33.98354,115.03095,Entire home/apt,189.0,2,88,2023-12-03,0.83,1,344,3,,2023-12-23
5951219,Home in Gnarabup · ★4.88 · 3 bedrooms · 3 beds · Half-bath,24219552,Veronica At Beachhouse Holidays,,AUGUSTA-MARGARET RIVER,-33.996,114.99625,Entire home/apt,822.0,2,150,2023-11-28,1.44,7,301,25,,2023-12-23
5954548,Rental unit in East Perth · 1 bedroom · 2 beds · 1 bath,10415103,Jiapei,,PERTH,-31.95575,115.86917,Entire home/apt,89.0,6,0,,,4,22,0,,2023-12-23
5561626,Home in Perth · 1 bedroom · 1 bed · 1 bath,28833206,Inn-Kian,,VICTORIA PARK,-31.98067,115.89504,Private room,500.0,3,0,,,1,365,0,,2023-12-23
5959918,Home in Dianella · ★4.40 · 3 bedrooms · 5 beds · 2 baths,30940460,Biff,,STIRLING,-31.89489,115.86474,Entire home/apt,225.0,7,10,2021-06-14,0.1,1,264,0,,2023-12-23
5960509,Chalet in Margaret River · ★4.49 · 3 bedrooms · 4 beds · 1 bath,30944112,Michael,,AUGUSTA-MARGARET RIVER,-33.95028,115.08348,Entire home/apt,300.0,2,194,2023-12-18,1.85,1,217,30,,2023-12-23
5965034,Bed and breakfast in Falcon · ★5.0 · 2 bedrooms · 1 bed · 1 private bath,6808103,Ray & Bob,,MANDURAH,-32.58679,115.64521,Private room,231.0,2,48,2023-12-11,0.51,2,286,6,,2023-12-23
5970036,Bed and breakfast in Denham · ★5.0 · 1 bedroom · 1 bed · 1 private bath,30991609,Phil,,SHARK BAY,-25.91902,113.52837,Hotel room,246.0,2,19,2023-09-12,0.21,3,218,3,,2023-12-23
5974198,Bed and breakfast in Shark Bay · ★4.97 · 1 bedroom · 1 bed · 1 private bath,30991609,Phil,,SHARK BAY,-25.9188,113.52836,Hotel room,246.0,2,37,2023-02-16,0.38,3,233,2,,2023-12-23
5981348,Bed and breakfast in Shark Bay · ★4.95 · 1 bedroom · 1 bed · 1 private bath,30991609,Phil,,SHARK BAY,-25.9187,113.5283,Hotel room,240.0,2,37,2023-11-15,0.35,3,270,1,,2023-12-23
5563727,Guesthouse in Cable Beach · ★4.87 · 1 bedroom · 1 bed · 1 private bath,28844023,Frances,,BROOME,-17.95855,122.21326,Private room,139.0,4,170,2023-10-02,1.59,1,0,15,,2023-12-23
5981608,Bed and breakfast in Cloverdale · ★5.0 · 1 bedroom · 1 bed · 1 bath,21140606,Bea And Daniel,,BELMONT,-31.96733,115.94319,Private room,350.0,51,3,2015-11-28,0.03,5,365,0,,2023-12-23
5582485,Chalet in Pemberton · ★4.96 · 2 bedrooms · 2 beds · 1.5 baths,28945847,Sally And Charles,,MANJIMUP,-34.43668,116.06991,Entire home/apt,180.0,2,329,2023-12-02,3.24,1,233,36,,2023-12-23
5993956,Home in Guilderton · ★4.92 · 4 bedrooms · 7 beds · 3 baths,5111987,James,,GINGIN,-31.3486,115.49838,Entire home/apt,487.0,2,82,2023-12-03,0.82,1,1,16,,2023-12-23
5996414,Chalet in Margaret River · ★4.72 · 3 bedrooms · 5 beds · 2 baths,31131501,Gerard,,AUGUSTA-MARGARET RIVER,-33.95143,115.08416,Entire home/apt,313.0,2,230,2023-12-17,2.19,1,272,31,,2023-12-23
5583790,Rental unit in Gnarabup · ★4.75 · 1 bedroom · 1 bed · 1 bath,26609731,Denise,,AUGUSTA-MARGARET RIVER,-33.9923,114.99727,Entire home/apt,280.0,2,207,2023-12-04,1.94,2,65,21,,2023-12-23
5584839,Chalet in Augusta · ★4.97 · 1 bedroom · 2 beds · 1 bath,28957717,Bev,,AUGUSTA-MARGARET RIVER,-34.26805,115.09593,Entire home/apt,144.0,2,223,2023-11-26,2.1,1,1,41,,2023-12-23
6005373,Rental unit in Rivervale · ★4.50 · Studio · 1 bed · 1 bath,10415103,Jiapei,,BELMONT,-31.95773,115.91838,Entire home/apt,85.0,6,4,2021-06-12,0.04,4,0,0,,2023-12-23
6012477,Rental unit in Fremantle · ★4.98 · 1 bedroom · 1 bed · 1 bath,10650090,Maria,,FREMANTLE,-32.0551182,115.7447672,Entire home/apt,250.0,2,84,2023-12-20,1.36,1,61,7,,2023-12-23
5619666,Home in Castletown · ★4.89 · 1 bedroom · 1 bed · 1 private bath,29129272,Kerry,,ESPERANCE,-33.841408,121.903046,Private room,93.0,2,269,2023-12-16,2.59,1,79,19,,2023-12-23
6033454,Home in Mandurah · ★4.93 · 3 bedrooms · 7 beds · 2 baths,31312091,Emma,,MANDURAH,-32.52216,115.70544,Entire home/apt,405.0,3,30,2023-12-22,0.28,1,293,10,,2023-12-23
6043404,Home in Shenton Park · 4 bedrooms · 5 beds · 3 baths,31363639,Fiona,,SUBIACO,-31.9579,115.81722,Entire home/apt,,5,0,,,1,0,0,,2023-12-23
6046802,Guest suite in Fremantle · ★4.88 · 1 bedroom · 1 bed · 1 bath,2001804,Lorraine,,FREMANTLE,-32.05665,115.7562,Entire home/apt,133.0,2,293,2023-12-19,2.83,1,281,54,,2023-12-23
6046895,Tent in Naturaliste · ★4.67 · 1 bedroom · 1 bed · 1 bath,23791229,Stacey,,BUSSELTON,-33.63095,115.05401,Entire home/apt,385.0,1,303,2023-12-02,3.06,7,238,44,,2023-12-23
6050528,Townhouse in Maylands · ★4.79 · 1 bedroom · 1 bed · 1.5 shared baths,25538323,Kathleen,,BAYSWATER,-31.92424,115.90027,Private room,85.0,1,110,2023-11-15,1.05,2,296,11,,2023-12-23
6055855,Home in Cloverdale · ★4.81 · 1 bedroom · 1 bed · 1 bath,21140606,Bea And Daniel,,BELMONT,-31.96599,115.94314,Private room,,15,36,2019-02-05,0.35,5,0,0,,2023-12-23
6055865,Home in Cloverdale · ★4.80 · 1 bedroom · 1 bed · 1 bath,21140606,Bea And Daniel,,BELMONT,-31.96727,115.94245,Private room,390.0,51,5,2017-05-29,0.05,5,365,0,,2023-12-23
6055887,Bed and breakfast in Cloverdale · ★4.48 · 1 bedroom · 1 bed · 1 bath,21140606,Bea And Daniel,,BELMONT,-31.96653,115.94195,Private room,450.0,50,31,2016-10-03,0.31,5,364,0,,2023-12-23
5620767,Home in Hopetoun · ★4.84 · 2 bedrooms · 3 beds · 1 bath,21063150,Gail,,RAVENSTHORPE,-33.92452,120.12235,Entire home/apt,209.0,1,37,2023-12-19,0.35,1,47,6,,2023-12-23
6080327,Loft in Kalbarri · ★4.86 · 1 bedroom · 1 bed · 1 bath,31561903,Ella,,NORTHAMPTON,-27.71746,114.15682,Entire home/apt,300.0,2,188,2023-12-18,1.91,1,303,27,,2023-12-23
6080848,Rental unit in Nedlands · ★4.76 · 2 bedrooms · 3 beds · 1 bath,11959038,Rose,,SUBIACO,-31.97325,115.81531,Entire home/apt,128.0,7,17,2021-08-16,0.16,7,1,0,,2023-12-23
5642309,Home in Wilyabrup · ★4.62 · 13 bedrooms · 4 beds · 3 baths,17749267,Danni,,BUSSELTON,-33.75318,115.02918,Entire home/apt,700.0,2,127,2023-12-03,1.25,11,0,26,,2023-12-23
5646995,Cottage in Fremantle · ★4.88 · 1 bedroom · 1 bed · 1 bath,29265760,Catherine,,FREMANTLE,-32.06045,115.75601,Entire home/apt,135.0,2,231,2023-12-17,2.18,1,0,37,,2023-12-23
6107759,Townhouse in East Fremantle · ★4.89 · 2 bedrooms · 2 beds · 1 bath,27864617,David,,EAST FREMANTLE,-32.04675,115.76621,Entire home/apt,510.0,4,19,2023-11-20,0.19,1,363,3,,2023-12-23
5654009,Home in Butler · ★4.67 · 3 bedrooms · 4 beds · 2.5 baths,29304366,Lize,,WANNEROO,-31.64019,115.70412,Entire home/apt,173.0,5,70,2023-11-06,0.69,1,278,12,,2023-12-23
6110854,Cabin in Mount Lawley · ★4.86 · 1 bedroom · 1 bed · 1 bath,21865040,Emily,,STIRLING,-31.92987,115.86814,Entire home/apt,386.0,2,314,2023-06-09,3.02,1,53,21,,2023-12-23
6130930,Home in Saint James · ★4.58 · 1 bedroom · 2 beds · 1 shared bath,31806000,Live,,CANNING,-32.00569,115.9068,Private room,73.0,2,31,2023-12-18,0.32,2,52,8,,2023-12-23
5676951,Home in Denmark · ★4.94 · 5 bedrooms · 8 beds · 3 baths,27490145,Jason,,DENMARK,-34.97927,117.34554,Entire home/apt,380.0,2,65,2023-12-09,0.89,7,233,11,,2023-12-23
6149403,Home in Parkerville · ★4.83 · 1 bedroom · 1 bed · 1 shared bath,31899873,Aria,,MUNDARING,-31.8788,116.13836,Private room,72.0,1,63,2023-11-29,0.7,1,331,20,,2023-12-23
5676971,Cottage in Denmark · ★4.80 · 2 bedrooms · 4 beds · 1 bath,27490145,Jason,,DENMARK,-34.97927,117.34554,Entire home/apt,311.0,2,40,2023-08-14,0.38,7,263,3,,2023-12-23
5688332,Hotel in York · ★4.39 · 1 bedroom · 2 beds · 1 shared bath,28664367,Kerry,,YORK,-31.89316,116.7669,Private room,149.0,1,28,2023-03-26,0.28,4,83,2,,2023-12-23
6150498,Home in Quinns Rocks · ★4.70 · 3 bedrooms · 5 beds · 2 baths,27018407,The Break,,WANNEROO,-31.66806,115.69873,Entire home/apt,210.0,7,10,2020-09-21,0.1,5,133,0,,2023-12-23
5689526,Boutique hotel in York · ★4.12 · 1 bedroom · 1 bed · 1 bath,28664367,Kerry,,YORK,-31.89251,116.76887,Private room,150.0,1,26,2023-10-22,0.26,4,86,6,,2023-12-23
5689719,Home in Dunsborough · ★4.88 · 3 bedrooms · 4 beds · 2 baths,15360130,Davinia,,BUSSELTON,-33.61319,115.10902,Entire home/apt,242.0,2,148,2023-12-10,1.49,86,0,33,,2023-12-23
5689764,Rental unit in Wembley Downs · ★4.81 · 2 bedrooms · 1 bath,29499536,Paul,,STIRLING,-31.91834,115.77137,Entire home/apt,135.0,3,161,2023-11-20,1.51,2,75,15,,2023-12-23
5731802,Rental unit in South Fremantle · ★4.91 · 1 bedroom · 1 bed · 1 bath,362607,Sherryl,,FREMANTLE,-32.0641,115.752,Entire home/apt,146.0,7,87,2023-11-07,0.87,1,288,5,,2023-12-23
6179290,Bed and breakfast in West Leederville · ★4.91 · 1 bedroom · 2 beds · 1 shared bath,23803370,Jan,,CAMBRIDGE,-31.93544,115.82943,Private room,150.0,1,58,2023-01-29,0.66,2,362,1,,2023-12-23
5742284,Rental unit in East Fremantle · ★4.79 · 1 bedroom · 1 bed · 1 bath,29776551,Anna&Rod,,EAST FREMANTLE,-32.04653,115.75955,Entire home/apt,161.0,3,360,2023-11-20,3.39,1,171,19,,2023-12-23
6187533,Townhouse in East Perth · ★4.86 · 2 bedrooms · 3 beds · 2 baths,139774557,Debbie,,PERTH,-31.95228,115.87821,Entire home/apt,437.0,2,63,2023-12-03,0.79,5,64,8,,2023-12-23
